,Customer_ID,Age,Occupation,Monthly_Inhand_Salary,Total_EMI_per_month,Annual_Income,Amount_invested_monthly
983,CUS_0xc3ee,43,Architect,956.2841666999999,0.0,14439.409999999998,887.5100242083332
984,CUS_0x9da6,35,Entrepreneur,1766.681667,56.37071107,20516.18,67.24466918
985,CUS_0x4f7d,38,Journalist,1298.223333,92.88936484,15590.68,72.25701592272728
986,CUS_0xbe9d,22,Journalist,8612.0325,73.63741343,181481.52416666667,1156.60595193
987,CUS_0xa301,39,Writer,5454.518333,0.0,65934.22,214.45392940333332
988,CUS_0xf6c,55,Writer,6082.1875,172.98551540000003,76046.25,1066.7362104649999
989,CUS_0x6df5,43,Writer,1176.910833,2503.796059248333,17602.93,919.9396130808333
990,CUS_0x117d,24,Media_Manager,5861.265,131.3483116,70779.18,270.8336521366667
991,CUS_0x59a1,27,Writer,1845.77,21.47649819,20373.24,84.027661105
992,CUS_0x39d7,29,Teacher,1659.141667,1026.8447825283333,20377.7,92.59689186083334
993,CUS_0x6895,42,Entrepreneur,2949.041667,132.2560664,35064.5,156.9109192175
994,CUS_0x39a6,16,Manager,4419.135,176.4840285,49441.62,178.63092562916665
995,CUS_0x2095,20,Entrepreneur,5927.5275,112.5848146,73842.33,1019.6526377191667
996,CUS_0x36da,42,Lawyer,2868.609167,54.78797362,36151.31,998.9610321733334
997,CUS_0x5cb5,40,Writer,1454.46,6788.714176639999,20081.52,98.0458985025
998,CUS_0xb1da,35,Doctor,9259.805,209.24544849999998,2336515.1333333333,505.35633027272723
999,CUS_0xb591,52,Lawyer,3149.030833,86.13509735999999,35724.37,1769.2570948108332
1000,CUS_0x55b5,31,Entrepreneur,1612.111667,5582.6928923233345,18793.34,930.2554055875001
1001,CUS_0x5d05,35,Scientist,2160.049167,64.97075972,1913177.7908333333,938.8662887816668
1002,CUS_0x3868,34,Teacher,1462.605833,43.23479314,2090436.6416666666,84.66399063166666
1003,CUS_0x7b3a,27,Scientist,1397.72,51.69662379,14276.64,930.8148008974999
1004,CUS_0x532a,35,Writer,4479.253333,6932.421890644167,56643.04,1035.6775403075
1005,CUS_0x7b5,24,Mechanic,5428.12,7912.233531416667,64249.44,223.05116111583334
1006,CUS_0x5937,23,Musician,1571.666667,2440.4650339325003,15680.0,79.80379145166667
1007,CUS_0x8ba7,32,Journalist,2702.139167,50.05261902,2012583.6975,152.85345428583335
1008,CUS_0xc3d5,33,Teacher,1099.280833,17.32201654,16599.37,887.9919894133333
1009,CUS_0x4d09,37,Engineer,13111.82333,324.8345158,158757.88,429.01252270833334
1010,CUS_0x92fc,45,Developer,7309.87,2232.2707806666667,86446.44,415.672481625
1011,CUS_0x3de8,27,Entrepreneur,6281.7575,0.0,76113.09,990.1653300308334
1012,CUS_0x2a61,46,Teacher,951.5716667,4774.350734329167,9786.86,70.47453416166667
1013,CUS_0x88f2,27,Media_Manager,1635.5668288181819,4134.0874205,17028.31,911.6565769483333
1015,CUS_0x10d7,39,Developer,1380.678333,1035.5806917016666,15968.14,914.6914022783334
1016,CUS_0x8e38,40,Entrepreneur,5910.3,171.1457123,74499.6,257.82055252416666
1017,CUS_0x60d8,46,Architect,14153.60333,2284.6666666666665,170131.24,1213.281370275
1018,CUS_0x1546,17,Engineer,1517.0657403333332,7076.295660863333,15359.33,136.840458365
1019,CUS_0x3969,31,Architect,1273.1875,1895.9534376066667,523998.9791666667,79.409204175
1020,CUS_0x318d,38,Scientist,2443.516667,143.7928505,28050.2,985.2176483925
1021,CUS_0x4d2e,35,Teacher,8176.6175,5973.7558308875,98887.40999999999,1154.8825949666668
1022,CUS_0x8d84,26,Developer,557.9641667,27.9808352,8879.57,34.935286350000005
1023,CUS_0x1cd1,45,Engineer,4108.705,151.5022708,51200.46,987.0513354475
1024,CUS_0x9a43,45,Mechanic,6999.373332999999,2047.1873875,85720.48,290.840926615
1025,CUS_0x4ab4,39,Writer,2427.645,56.35493881,28315.74,143.02432106749998
1026,CUS_0x37c9,38,Developer,7468.866666999999,42.03790095,91642.39999999998,280.117833985
1027,CUS_0x80b3,38,Musician,536.43125,17.21555374,7109.175,33.15707327583333
1028,CUS_0x55de,45,Entrepreneur,5616.805,5226.919448866666,65793.66,296.29711392
1029,CUS_0x7ab3,39,Accountant,678.1120833,11.468958469999999,8317.345,885.3884619691667
1030,CUS_0x137d,33,Media_Manager,3794.9199999999996,6770.883216241667,43655.04,151.0009791
1031,CUS_0x8804,41,Accountant,958.8624999999998,67.46163207,126618.40416666666,897.6809811308334
1032,CUS_0x5af2,38,Accountant,8475.12,7542.759948250001,101977.44,1100.6620930833335
1033,CUS_0x1298,50,Lawyer,8178.267616,6975.803165741666,102080.46,266.151565975
1034,CUS_0x2e55,25,Lawyer,1291.815,3897.6962596324997,278654.965,95.00351970166668
1035,CUS_0x3cb6,34,Musician,9188.6425,0.0,1342213.6508333334,1955.4086356166665
1036,CUS_0x258c,56,Journalist,1799.5591669999997,2740.0311682741667,24018.710000000003,67.74524168833334
1037,CUS_0x1947,56,Engineer,8698.85,89.40600836,107458.2,268.28528874833336
1038,CUS_0x17d3,29,Architect,2625.708333,32.06861788,32900.5,126.44687701250001
1039,CUS_0xacf1,32,Doctor,1585.130833,347.8167411141667,17161.57,95.99573454083334
1040,CUS_0x6962,24,Teacher,3424.9133329999995,39.96049353,40198.96,964.1301973666667
1041,CUS_0xb1e1,19,Media_Manager,3305.0937247272727,147.410843175,752481.1150000001,201.57420753833333
1042,CUS_0x6865,43,Entrepreneur,2676.138333,34.25754125,31645.66,974.1286182616667
1043,CUS_0xacc7,26,Lawyer,7637.506198,161.8963019,92428.83,437.8857827375
1044,CUS_0xadd2,38,Manager,3470.8331078888887,678.185658725,41925.32,982.8006154200001
1045,CUS_0x5ae6,42,Architect,11243.799999999997,66.60372897,132861.6,521.8888358566667
1046,CUS_0x830e,42,Lawyer,9204.2525,68.48670349,107451.02999999998,1182.6153135666666
1047,CUS_0x414d,20,Architect,7633.444372,4910.757577308334,91717.32,362.4571925375
1048,CUS_0x1ebb,28,Writer,1183.277083,29.27026504,12723.325000000003,76.55481070916666
1049,CUS_0x6142,38,Accountant,1195.189167,6546.590613008334,12062.269999999999,894.0188520675
1050,CUS_0x5647,41,Lawyer,6535.994999999999,1783.1666666666667,79367.94,1935.4711577799999
1051,CUS_0xadc8,31,Mechanic,6877.555365181818,444.63458625000004,1651074.36,297.74535257916665
1053,CUS_0x6472,25,Journalist,2813.89,881.7756005566666,32218.680000000004,182.33005931000002
1054,CUS_0x4229,46,Architect,2079.061667,45.83656655000001,22032.74,110.83080539916666
1055,CUS_0x751b,51,Entrepreneur,1874.21,20.2275002,19514.52,1781.4108222808334
1056,CUS_0x70e8,38,Media_Manager,7295.833333,0.0,87070.0,267.7342142191667
1057,CUS_0xb80c,22,Scientist,2499.991667,13.30616253,27347.900000000005,109.183035145
1058,CUS_0x988d,42,Writer,3852.655,137.9759189,47899.86000000001,189.40631682333333
1059,CUS_0xc24b,19,Engineer,3275.381667,177.81718979999997,40492.58,165.86960665666666
1060,CUS_0x2a27,29,Lawyer,1541.535833,45.711720820000004,20334.43,934.6463689216666
1061,CUS_0x7042,31,Doctor,2529.110833,46.12940862,33409.33,110.78635190416666
1062,CUS_0x2e22,41,Lawyer,1315.966667,6539.4653594500005,15551.6,909.3107679441667
1063,CUS_0x4450,22,Teacher,7146.676667000001,0.0,88220.12,1070.0388701766667
1064,CUS_0x5fd2,51,Musician,11719.84667,345.741569,138142.16,437.66337555
1065,CUS_0x82bf,28,Manager,4561.21,165.3355529,56714.52,248.66078092916666
1066,CUS_0x7f27,52,Entrepreneur,8529.1825,5367.620264341666,100058.19,561.9348151
1067,CUS_0x8bae,23,Media_Manager,7198.0325,453.7034661999999,86676.39,1102.2076502850002
1068,CUS_0x2076,26,Manager,2440.085833,46.42616161,26281.03,154.0080924108333
1069,CUS_0x34a3,40,Teacher,913.6600000000001,3497.868846648333,14407.92,60.77418354
1070,CUS_0x641b,27,Musician,1977.024167,225.24362371666666,22332.289999999997,1749.8793838150002
1071,CUS_0x6ca6,24,Writer,1229.359167,54.02442559,15964.31,1728.9844260775
1072,CUS_0x81d,27,Scientist,3864.0125,155.2601366,1666401.5541666665,145.4026936025
1073,CUS_0xa6a3,35,Engineer,3544.5175000000004,46.28765688000001,42018.21,159.77295159416667
1075,CUS_0x5046,27,Entrepreneur,2462.830833,42.43430891,29901.97,130.54141333333334
1076,CUS_0x66a7,41,Lawyer,2902.293333,203.6009927,36963.52,151.70280462916665
1077,CUS_0x7ae7,15,Entrepreneur,1313.634167,22.99100815,18235.61,912.9281169183333
1078,CUS_0x64a3,28,Teacher,4597.71,103.066389,55916.52,251.07176302333335
1079,CUS_0x49e3,29,Doctor,3535.5900000000006,153.4460817,45139.079999999994,1794.4249462133332
1080,CUS_0x42fb,37,Entrepreneur,697.12875,25.248248040000004,9589.545,44.80294751416667
1081,CUS_0xa5e9,19,Teacher,1677.030833,16.2482969,16644.37,1719.220226785
1082,CUS_0xbba8,17,Musician,8535.661418666667,670.07022495,108337.32,303.41878532833334
1083,CUS_0x5479,50,Musician,2524.093333,21.52158419,29365.12,970.9629703325
1084,CUS_0x3bc7,43,Engineer,5232.443333,235.4387879,64613.32,1837.5322899250002
1085,CUS_0x2b8c,26,Doctor,13446.063329999999,198.6325661,163380.76,635.404425975
1086,CUS_0x62e9,33,Teacher,14836.736670000002,446.2593466,179948.84,1440.5582127416665
1087,CUS_0x5f64,32,Doctor,2391.9118028,173.71216336666666,31323.88,125.37994256666667
1088,CUS_0xb498,25,Media_Manager,636.025,9.718145237,7476.3,48.47891858916666
1089,CUS_0xb378,49,Journalist,1685.973333,36.33037309,18407.68,108.4502020525
1090,CUS_0x432b,42,Journalist,1866.025,36.97127884,19620.3,85.30463468916666
1091,CUS_0x3356,47,Doctor,2333.780833,9064.893094033334,30081.37,976.3760356583333
1092,CUS_0xc5ee,24,Mechanic,3888.6933756363637,408.16004560000005,1449939.9974999998,956.9232678866666
1093,CUS_0x3556,44,Mechanic,1637.780833,30.62857577,18957.37,931.0640627058333
1094,CUS_0x8b09,47,Lawyer,10889.42,119.4399902,132473.04,505.5694035316667
1095,CUS_0x3183,20,Engineer,8586.10714381818,3864.9177192666666,104708.79,1119.1034763416667
1096,CUS_0x2b83,34,Lawyer,2671.0738162,307.9528218941667,33616.73,153.92489754083334
1097,CUS_0xc728,21,Mechanic,1531.5975,4426.745025253334,19267.17,124.99473378916666
1098,CUS_0xa232,54,Manager,10321.51,77.00407799,123306.12,371.4095008
1099,CUS_0x14e5,29,Doctor,412.1120833,57.931688799999996,1865616.2329166664,19.856704721666667
1100,CUS_0x2ced,37,Developer,1103.66125,4343.560845793333,10987.935,64.84204660666667
1101,CUS_0x25ac,18,Teacher,3957.75,227.4483415,254722.66666666666,187.02932707416667
1103,CUS_0xae0,36,Lawyer,12046.456670000001,309.6113643,1305040.19,2185.5810795916664
1104,CUS_0x5ecf,17,Lawyer,2813.678333,121.34799249999999,31736.14,135.37741526833335
1105,CUS_0x2cbc,53,Mechanic,8711.1225,2890.0833333333335,105997.47000000002,243.86521050583335
1106,CUS_0x7fa,15,Accountant,3750.2725,64.73305243,46563.27,159.49687449500001
1107,CUS_0x5a67,34,Developer,7781.013333,6608.239692566666,91308.15999999999,1070.3996868041665
1108,CUS_0x88ca,50,Writer,2196.035919,243.67134193083334,30020.14,123.43810171083334
1109,CUS_0xb678,27,Teacher,5967.482629,6685.880966350833,74268.2,1139.0834227958333
1110,CUS_0x2a75,43,Teacher,6929.343333,64.03988274,86092.12,240.50087869416666
1111,CUS_0x89cb,44,Architect,1255.399167,25.3844849,15952.79,63.66684004636364
1112,CUS_0xeda,43,Mechanic,6396.330000000001,9187.8838385,78999.96,263.2401806016667
1113,CUS_0x640e,29,Scientist,3000.285,44.538554839999996,34107.42,178.2409372666667
1114,CUS_0x9e6c,33,Scientist,3743.705,6737.5,44360.46,1486.8963667125
1115,CUS_0x4dbd,24,Scientist,1908.885,39.75820611,25138.62,126.87341770444444
1116,CUS_0x53f9,38,Lawyer,3121.090833,90.32160298000001,38149.09,135.43857900833333
1117,CUS_0x40fe,27,Mechanic,4833.47,124.4958267,55229.63999999999,186.12774040500003
1119,CUS_0x8c1,25,Accountant,8513.1025,115.53132469999998,98917.23,246.3119411716667
1120,CUS_0x3ba0,23,Manager,1307.996667,45.037244539999996,15803.96,931.2435293200001
1121,CUS_0x7fb2,39,Architect,1090.551667,11.092094269999999,13050.62,892.2867632641668
1122,CUS_0xaad7,36,Writer,3177.56,6970.253320766667,40602.72,156.15883206833334
1123,CUS_0xb85a,43,Accountant,4973.581667,180.81029479999998,56370.98,257.9654531441667
1124,CUS_0x6e47,52,Teacher,1349.3275,37.83185512,17727.93,1742.863268794167
1125,CUS_0x8cd2,27,Mechanic,5559.408333,1591.66231875,64720.9,2737.1788739916665
1126,CUS_0x931c,20,Doctor,1897.1225000000002,6682.450565881667,19549.47,102.81612045083334
1127,CUS_0xac0c,43,Entrepreneur,5325.023333,160.2043195,63876.28,1038.9244002283333
1128,CUS_0x4b8,32,Accountant,2437.425,9033.685792158334,27269.099999999995,128.58372446583334
1129,CUS_0x8cd4,52,Lawyer,1818.27,0.0,20871.24,2559.943894236667
1130,CUS_0x11b7,28,Teacher,5698.6740909166665,511.83049029166665,70099.04,310.8918963833333
1132,CUS_0x4a9b,19,Manager,876.19375,17.85398543,9734.325,57.09635516333333
1133,CUS_0x834f,54,Accountant,3096.836667,5508.077824353334,1241463.1199999999,137.43760531166666
1134,CUS_0x9510,33,Engineer,6885.669999999999,131.1403179,79772.04,1039.2621725633333
1135,CUS_0x8d38,42,Scientist,1675.01875,39.03350854,22416.224999999995,919.7236743416665
1136,CUS_0xe34,43,Entrepreneur,5281.855,81.23619472,63658.26,290.83591401666666
1137,CUS_0xab8,44,Doctor,6511.009999999999,3803.1984728499997,74820.12,1072.4553189766668
1138,CUS_0xb3cb,53,Writer,2510.181667,3949.4881951691664,29462.180000000004,971.9285058874999
1139,CUS_0x5607,38,Lawyer,10072.59,481.95458613333335,118111.08,1203.0302229658334
1140,CUS_0x41dc,22,Accountant,842.4154167,45.29827329,10132.985,46.673340762500004
1141,CUS_0x6a95,39,Journalist,4315.8775,218.712574,53530.53,2639.0457606158334
1142,CUS_0xb350,26,Musician,825.1775000000001,39.80552904,8918.13,51.14594687333334
1143,CUS_0x3798,55,Lawyer,10538.32333,104.74617740000001,880464.64,374.0865452333333
1144,CUS_0x2c8f,26,Entrepreneur,4758.99,192.165937,54275.88,192.93568668833333
1145,CUS_0x83cc,35,Engineer,10682.60333,0.0,125047.24,506.16061725916666
1146,CUS_0xa972,26,Teacher,3536.5916669999997,0.0,1352028.7583333333,129.79968893083336
1147,CUS_0x38a2,39,Writer,1008.1049999999999,26.492389380000002,3665379.216666667,896.3166214408333
1148,CUS_0xa8c1,46,Lawyer,2905.145833,865.09463551,32017.75,1104.0473396510001
1149,CUS_0x8d7,36,Developer,9095.0275,136.9409831,110064.33,1003.7158321016665
1150,CUS_0x39ff,31,Manager,6648.196667,5436.416666666667,78290.36,1106.3292918175
1151,CUS_0x8694,24,Accountant,7235.193333,342.2434963,83330.32,363.82591990583336
1153,CUS_0x7cd8,53,Journalist,5312.123333,1833.8333333333333,60781.48,229.22081336166664
1154,CUS_0x19b5,52,Mechanic,943.985,5535.152132139083,11855.82,62.39535118166666
1155,CUS_0x4af2,46,Media_Manager,6431.71,2944.1824515216667,76208.52,1043.3352045358333
1156,CUS_0x9ddd,30,Architect,1836.029167,46.87914183,23088.349999999995,932.7718717291667
1157,CUS_0xa340,29,Developer,5237.806667,2393.422516178333,60417.68,257.9069870641667
1159,CUS_0x73c2,24,Mechanic,9552.765,82.91422169,116721.18,376.4240918108333
1160,CUS_0x870d,37,Accountant,739.5354167,45.31099029999999,9546.425,881.6675836166668
1162,CUS_0x73ec,22,Writer,3174.0375,5274.704022355,88932.16249999999,173.2008566275
1163,CUS_0x5a04,21,Engineer,849.9441666999999,17.49700117,7775.329999999999,58.761844133333334
1164,CUS_0x881c,23,Writer,1381.300833,22.36577812,16803.61,86.40444248666667
1165,CUS_0xa303,30,Manager,6609.579999999999,4789.511690158333,78390.96,1037.467169275
1166,CUS_0x78e8,19,Doctor,6463.146667,0.0,865023.7799999999,241.76068010999998
1167,CUS_0xac60,22,Lawyer,11085.3125,343.30229489999994,131235.75,497.15202396416674
1168,CUS_0xc3cf,37,Journalist,5009.925,35.11833053,57827.1,984.6952009349999
1169,CUS_0xb747,47,Developer,2476.008333,62.08092868,26340.099999999995,119.32360981583334
1170,CUS_0x18af,41,Accountant,4515.08,374.1427095000001,56604.96,207.78391791166666
1171,CUS_0x5f28,31,Architect,3081.170833,3915.68697273,37442.05,968.7366060974999
1172,CUS_0x3655,30,Lawyer,13350.798929999999,1361.8444008333333,177907.72,2783.5038022666668
1173,CUS_0x4b19,29,Mechanic,12034.43333,5105.333333333333,143741.2,664.3661584908333
1174,CUS_0xf0c,36,Journalist,2424.278333,2743.901791195,31911.34,2617.0162181266664
1175,CUS_0x26be,44,Musician,6540.546667,2913.9574231725,78186.56,183.55987468916666
1176,CUS_0x333c,20,Manager,3824.735,75.53576697,46640.82,1008.8835316825001
1177,CUS_0xd19,41,Entrepreneur,7797.873333,6287.829114333334,96910.48,1060.5662171783333
1178,CUS_0x982a,29,Lawyer,2015.5070830000002,50.34316991,20790.085,925.9096968883333
1179,CUS_0x5b0a,25,Architect,1720.6841669999997,35.05141446,21524.21,105.94879355583333
1180,CUS_0x28a3,37,Architect,7082.43,0.0,88481.15999999999,1931.3044621316667
1181,CUS_0xa094,38,Media_Manager,1555.37,5955.4911939583335,18244.44,107.81115470416667
1182,CUS_0x7877,32,Writer,7725.953333,3854.1666666666665,95999.44,392.774639125
1183,CUS_0x832d,37,Teacher,3790.3949999999995,66.53508304,42052.74,141.59121390250002
1184,CUS_0x8715,53,Scientist,2380.7,20.64424805,32012.400000000005,135.1693435825
1185,CUS_0x88c1,23,Developer,8290.3625,0.0,102412.35000000002,1013.0828450258333
1186,CUS_0x74f9,24,Mechanic,5942.056667,101.3581309,68988.68,374.3624898
1187,CUS_0x71d,48,Accountant,5940.493333,99.35750005,69869.92,187.07217173666666
1188,CUS_0x8b8,39,Teacher,1048.9875,10.81138964,15707.85,901.0820193666665
1189,CUS_0x6e64,38,Scientist,3427.374167,4600.311457160833,41176.49,1798.5690744883332
1190,CUS_0x4519,36,Developer,672.7476108000001,6781.307778925834,8631.04,885.7745216416665
1191,CUS_0x160a,27,Doctor,1570.879167,99.26816949,1363565.3375000001,1736.4487957541667
1192,CUS_0x9434,22,Doctor,4543.96,192.70103989999998,55907.52,212.2480347725
1193,CUS_0x8e2,43,Journalist,6848.54,6742.877303,84114.48,317.43572505
1194,CUS_0xabd6,36,Teacher,380.6491667,25.39957187,8155.79,26.180237715833332
1195,CUS_0xc3d8,27,Developer,11264.19667,0.0,138722.36,523.609735875
1196,CUS_0xb5aa,16,Media_Manager,4175.126667,162.1273361,49417.52,212.00021537916666
1197,CUS_0x4b3c,22,Teacher,2239.024167,0.0,29880.289999999997,1774.2652088508332
1198,CUS_0xa9c1,28,Media_Manager,5937.53,305.4321968,70218.36,384.04892330666667
1199,CUS_0x2cfe,52,Mechanic,3080.555,70.47947806,38694.66,1783.4418883466667
1200,CUS_0x59ba,55,Journalist,2928.8225,0.0,32985.87,192.2231634791667
1201,CUS_0x811f,38,Architect,601.4445833,6889.266001325,7493.335,1701.1770796508335
1202,CUS_0x6c49,46,Accountant,6763.33,202.857783,81471.96,1072.0299439566666
1203,CUS_0x292b,47,Engineer,7097.240000000001,206.7406324,84074.88,1955.142349706667
1204,CUS_0x2ba8,34,Teacher,6877.585,144.1510187,81427.02,1024.1838528933333
1205,CUS_0xc27,42,Media_Manager,2809.048333,1629.4756120358334,1783438.2333333334,156.38554165083335
1206,CUS_0xa7aa,43,Musician,1493.33,28.249306720000003,21039.96,1746.3244709991668
1207,CUS_0x6ed3,45,Developer,7056.861667,146.796776,82402.34,330.33111777666664
1208,CUS_0x2b6e,33,Doctor,1720.165833,62.6712623,1144138.7408333335,95.26430702666666
1209,CUS_0x8ecf,35,Journalist,5993.87,689.9289358666666,70978.44,1979.8911151091668
1210,CUS_0x6672,48,Lawyer,1751.8272963,2428.3425415583333,1850780.8633333333,125.31423983833334
1211,CUS_0xbe3b,33,Doctor,7138.25,269.8535949,82623.0,1155.9199986741667
1212,CUS_0xb4d3,54,Accountant,3364.544167,80.59190818,41070.53,943.7201988508333
1213,CUS_0x15d5,24,Teacher,5881.293333,287.6237921,72207.52,278.46245846666665
1214,CUS_0x4c56,42,Mechanic,6957.6925,0.0,82196.31,1867.0352130833335
1215,CUS_0x505f,42,Manager,1248.84,10.855972450000001,14722.08,104.1825495525
1216,CUS_0xc48c,55,Musician,2678.0425,43.61419715,33720.51,139.24549220083335
1217,CUS_0xb793,24,Teacher,6514.068080999999,520.2047367333333,81091.76,1088.9420416183334
1218,CUS_0x8f8c,16,Mechanic,1106.229167,899.3327331733334,16454.75,909.0744455724999
1219,CUS_0x664c,19,Doctor,6094.433333,84.48929614,72125.2,1024.5982745308334
1220,CUS_0x12dd,36,Developer,2541.189167,76.53550481,31754.27,970.3286620183334
1221,CUS_0x10ff,37,Accountant,1292.75625,685.6304220883334,16341.075000000003,1764.3352614208334
1222,CUS_0xbc51,36,Architect,2733.16,33.24319986,32881.92,2633.204313444167
1223,CUS_0x9bd1,24,Doctor,3837.225,3232.4191737333335,46850.69999999999,114.488201775
1224,CUS_0x7da5,46,Architect,5229.226667,4479.112192058334,64118.72,195.13032147916667
1225,CUS_0xb7c,32,Scientist,647.015,10.56153503,7944.18,50.32846498083333
1226,CUS_0x8688,47,Media_Manager,7675.293332999999,66.33148128,520314.3933333333,311.49279222416664
1227,CUS_0x7292,50,Developer,1649.9575,6806.3672850275,91570.53250000002,94.00461314249999
1228,CUS_0xf5d,34,Accountant,5293.043333,447.8341525,64560.52,261.8373477933333
1229,CUS_0xa52,28,Entrepreneur,6767.076666999999,250.5471427,80892.92,282.09098624666666
1230,CUS_0x138b,42,Engineer,2956.938333,174.0963657,34019.26,199.03493485636363
1231,CUS_0x8cff,19,Manager,558.8295833,7555.510370433334,9345.955,860.7101078699999
1232,CUS_0x840a,41,Lawyer,1799.2475,48.93924619,21302.97,103.54458237166666
1233,CUS_0x63ea,33,Engineer,769.665,27.28395086,9211.98,879.1550935416667
1234,CUS_0x2058,31,Journalist,1477.4975,35.28483112,14501.97,90.99587797916666
1235,CUS_0x6f72,36,Teacher,730.8220833,3998.42174193,8961.865,884.8412730499999
1236,CUS_0x3d5b,33,Architect,993.3004167000001,4453.916666666667,11703.605000000001,78.25771372499999
1237,CUS_0x63c2,49,Accountant,12540.49,323.01511,869676.9733333333,1279.0193421141669
1238,CUS_0x13a8,41,Journalist,8295.25,6172.75,97059.0,1114.3915774833333
1239,CUS_0x327d,41,Lawyer,1137.816513,3513.3487281149996,17122.37,887.0109078908332
1240,CUS_0x4390,25,Musician,4930.666667,204.8453303,61664.0,1039.5239753216667
1241,CUS_0xc2ba,24,Manager,941.5370833,4773.722520831667,10062.445,895.3735942416666
1243,CUS_0xa2b2,54,Manager,5914.101667,0.0,71305.22,272.4522357916666
1244,CUS_0x523b,46,Developer,3729.08133425,63.086165625,2293896.591666667,127.2804849025
1245,CUS_0xc42d,38,Teacher,2169.4,6451.4013246233335,28840.8,106.75847901166667
1246,CUS_0x1b4d,28,Mechanic,12025.25333,352.9381412999999,140919.04,631.522319875
1247,CUS_0x268f,54,Manager,5226.011667,96.75535859,65448.13999999999,233.98960349600003
1248,CUS_0x3ba7,33,Writer,8413.03,2686.75,100716.36,399.80766329166664
1249,CUS_0x1b2a,22,Teacher,1205.619167,31.85573248,16603.43,3377.003706671667
1250,CUS_0x229f,45,Scientist,1598.4875,96.40963543,20261.85,88.42190712333333
1251,CUS_0xa961,29,Entrepreneur,3469.8,36.43757603,38577.6,123.069463076
1252,CUS_0xb548,23,Architect,2841.55,36.26074809,374070.80000000005,146.68926184333333
1253,CUS_0x310f,45,Mechanic,2554.8275,21.44436799,1260196.9358333333,129.98852716583335
1254,CUS_0x3434,17,Teacher,1581.3675,63.64412934999999,20380.41,898.7413383383333
1255,CUS_0x44ec,28,Doctor,13743.05333,117.6586807,162144.64,644.1613854333333
1256,CUS_0x7072,31,Teacher,2966.020833,4047.4166666666665,35952.25,190.7234621066667
1257,CUS_0x9ce0,34,Entrepreneur,1783.399167,39.95829793,21964.789999999997,82.074563249
1258,CUS_0x6187,40,Scientist,3946.1625000000004,594.8151643816667,44941.94999999999,177.65345123583333
1259,CUS_0x26a5,24,Lawyer,5155.5575,116.3128264,62862.69,257.24791962666666
1260,CUS_0x1c40,35,Accountant,5379.47,89.78489451,66749.64,419.11676320833334
1261,CUS_0x23a5,25,Lawyer,2359.359167,22.42331615,29404.31,960.9061803575
1262,CUS_0x1dda,28,Mechanic,1873.6858329999998,148.5239268,20060.23,926.3753413433333
1263,CUS_0xb76d,27,Mechanic,4583.176667,23.93700875,53894.12,249.59121435333336
1264,CUS_0x9abb,16,Engineer,1616.9516670000003,61.36285837,20915.42,951.0050598216667
1265,CUS_0x5f7b,36,Manager,866.7379167000001,20.6508024,12332.855000000001,75.98530364333332
1266,CUS_0xb713,30,Doctor,1430.222917,3663.5297877433336,18002.675,91.41526360166667
1267,CUS_0x97b,29,Entrepreneur,7351.565,61.89128696,1925091.6316666666,353.3404055683333
1268,CUS_0x765b,36,Musician,1845.993333,1163.8637467908334,20051.92,916.9921797191668
1269,CUS_0x6f4d,51,Lawyer,12696.46333,186.3577743,148841.56,665.6980286666667
1271,CUS_0xb462,54,Teacher,12376.82333,127.5692543,145917.88,457.04204162499997
1272,CUS_0xad74,53,Teacher,1401.79375,9.946396804,20145.525,92.48539280749999
1273,CUS_0x4c84,17,Architect,1302.756357,66.77698688,18444.26,93.59288830500002
1274,CUS_0xbeb0,49,Manager,3032.120833,5184.689026641667,39337.45,169.83006587083332
1275,CUS_0xc075,17,Teacher,1509.755833,62.20950973,17145.07,78.06147351416666
1276,CUS_0x8f25,37,Teacher,8524.9925,98.72127874,98759.90999999999,266.568449255
1277,CUS_0xc5d7,54,Journalist,7287.745,0.0,88688.94,343.4704823283334
1278,CUS_0x69c8,26,Musician,6849.4,5567.25,81268.8,1912.1635461083333
1279,CUS_0x6b57,35,Media_Manager,1435.405,2583.0131215458337,19708.86,925.8122236975
1280,CUS_0xc610,36,Musician,4916.26,268.5514835,56175.12,237.7024178416667
1281,CUS_0x92f,20,Doctor,3344.055833,25.52060507,37404.67,150.41903745166667
1282,CUS_0x523c,15,Lawyer,2622.7926156666667,183.76019929999998,30363.73,130.525126585
1283,CUS_0x2dbf,52,Musician,8648.29,2457.576765675,101583.48,1180.2641877475
1284,CUS_0x636d,19,Accountant,1792.9908330000003,41.77039915,19415.89,1732.9028134624998
1285,CUS_0x28ec,34,Musician,4253.11,58.07482988,48121.32,1034.8301658533335
1286,CUS_0x4636,36,Accountant,4838.38,74.30448443,57196.56,1073.2409801666665
1287,CUS_0x1c82,47,Entrepreneur,5315.613333,58.31563823,62719.36000000001,315.84764728
1288,CUS_0x8aee,20,Writer,5819.546667,3626.4345331666664,67242.56,276.3673345683333
1289,CUS_0x1540,26,Engineer,12131.73,251.7271912,143252.76,2093.7673625666666
1290,CUS_0x5bf5,43,Lawyer,3664.406667,132.3181086,41896.88,200.4937797975
1291,CUS_0x7e25,19,Doctor,1398.489167,23.144449660000003,15833.87,93.37550610833334
1292,CUS_0x232b,26,Entrepreneur,5064.3175,6154.101026733333,62115.81,252.63922132416667
